date,TMAX_F,TMIN_F,energy_mwh,city
2024-09-11,66.92,53.06,9349162,San Francisco
2024-09-12,73.04,51.08,8651695,San Francisco
2024-09-13,73.04,53.06,8457980,San Francisco
2024-09-14,69.98,,7918000,San Francisco
2024-09-15,64.04,53.96,7941034,San Francisco
2024-09-16,66.92,53.96,8093341,San Francisco
2024-09-17,64.94,53.96,7851844,San Francisco
2024-09-18,71.06,55.04,7819279,San Francisco
2024-09-19,66.02,53.96,7876742,San Francisco
2024-09-20,66.92,55.04,7906511,San Francisco
2024-09-21,69.98,53.96,7789590,San Francisco
2024-09-22,71.06,53.96,8032401,San Francisco
2024-09-23,86.0,53.06,9230692,San Francisco
2024-09-24,78.98,57.92,9479830,San Francisco
2024-09-25,69.98,55.94,8815294,San Francisco
2024-09-26,69.08,55.94,8567047,San Francisco
2024-09-27,86.0,55.04,8699893,San Francisco
2024-09-28,66.02,55.94,8229464,San Francisco
2024-09-29,66.92,55.94,7785031,San Francisco
2024-09-30,87.08,53.96,8758966,San Francisco
2024-10-01,93.92,60.98,9707071,San Francisco
2024-10-02,91.94,64.94,10019248,San Francisco
2024-10-03,87.98,60.98,10127223,San Francisco
2024-10-04,82.04,57.92,9451918,San Francisco
2024-10-05,93.92,62.06,8987476,San Francisco
2024-10-06,98.06,68.0,9133229,San Francisco
2024-10-07,87.08,62.96,10086638,San Francisco
2024-10-08,71.06,57.02,9959015,San Francisco
2024-10-09,64.94,51.08,9257837,San Francisco
2024-10-10,66.02,53.96,9222507,San Francisco
2024-10-11,71.06,51.98,8730728,San Francisco
2024-10-12,71.96,55.94,7974747,San Francisco
2024-10-13,75.02,57.02,7522031,San Francisco
2024-10-14,64.94,55.94,8091937,San Francisco
2024-10-15,71.96,53.96,8134565,San Francisco
2024-10-16,68.0,57.02,7907917,San Francisco
2024-10-17,66.02,55.04,7830815,San Francisco
2024-10-18,73.04,57.02,7509021,San Francisco
2024-10-19,78.98,53.96,6857260,San Francisco
2024-10-20,75.92,51.98,6859452,San Francisco
2024-10-21,68.0,51.08,7475333,San Francisco
2024-10-22,66.02,50.0,8033169,San Francisco
2024-10-23,71.06,48.92,7991092,San Francisco
2024-10-24,75.02,51.98,7845750,San Francisco
2024-10-25,73.94,51.98,7848218,San Francisco
2024-10-26,71.96,50.0,7322928,San Francisco
2024-10-27,69.08,55.94,6909981,San Francisco
2024-10-28,64.04,53.06,7502737,San Francisco
2024-10-29,64.04,48.02,7420519,San Francisco
2024-10-30,62.96,46.04,7645653,San Francisco
2024-10-31,64.94,51.08,7561502,San Francisco
2024-11-01,68.0,48.92,8026938,San Francisco
2024-11-02,64.04,55.04,2888530,San Francisco
2024-11-03,68.0,51.98,3677462,San Francisco
2024-11-04,73.04,51.98,4864031,San Francisco
2024-11-05,71.06,51.08,7359985,San Francisco
2024-11-06,66.92,55.04,7606639,San Francisco
2024-11-07,69.98,51.08,7542018,San Francisco
2024-11-08,69.98,48.92,7457458,San Francisco
2024-11-09,68.0,46.94,6965996,San Francisco
2024-11-10,69.98,48.02,6778220,San Francisco
2024-11-11,62.96,53.96,7444244,San Francisco
2024-11-12,62.96,48.92,7406851,San Francisco
2024-11-13,64.94,46.04,7534405,San Francisco
2024-11-14,62.96,51.98,7413873,San Francisco
2024-11-15,60.08,50.0,7549505,San Francisco
2024-11-16,60.98,44.06,6959120,San Francisco
2024-11-17,60.08,44.96,6717505,San Francisco
2024-11-18,59.0,46.94,7317072,San Francisco
2024-11-19,57.02,44.06,7600475,San Francisco
2024-11-20,64.04,51.08,7775816,San Francisco
2024-11-21,64.94,55.04,7723025,San Francisco
2024-11-22,62.06,55.04,7641538,San Francisco
2024-11-23,60.08,50.0,6953533,San Francisco
2024-11-24,62.96,44.06,6872142,San Francisco
2024-11-25,57.02,51.98,7627895,San Francisco
2024-11-26,57.92,51.08,7537039,San Francisco
2024-11-27,60.98,48.02,7390953,San Francisco
2024-11-28,60.98,42.98,6952365,San Francisco
2024-11-29,59.0,41.0,6668698,San Francisco
2024-11-30,60.98,42.98,6596044,San Francisco
2024-12-01,64.04,51.08,6772619,San Francisco
2024-12-02,64.04,48.92,7488496,San Francisco
2024-12-03,66.92,46.94,7543417,San Francisco
2024-12-04,62.06,46.94,7630301,San Francisco
2024-12-05,62.96,50.0,7742377,San Francisco
2024-12-06,66.92,48.02,7549843,San Francisco
2024-12-07,60.08,48.02,6858863,San Francisco
2024-12-08,66.02,48.92,6469034,San Francisco
2024-12-09,64.04,46.04,7536104,San Francisco
2024-12-10,57.92,46.04,7997030,San Francisco
2024-12-11,57.92,44.06,7936736,San Francisco
2024-12-12,60.08,51.08,8114809,San Francisco
2024-12-13,59.0,51.98,7835052,San Francisco
2024-12-14,57.92,48.92,7021197,San Francisco
2024-12-15,53.96,42.98,6855134,San Francisco
2024-12-16,57.92,44.96,7850992,San Francisco
2024-12-17,55.94,48.92,7723549,San Francisco
2024-12-18,57.02,46.04,7427704,San Francisco
2024-12-19,57.92,44.96,7281468,San Francisco
2024-12-20,55.94,44.96,7207919,San Francisco
2024-12-21,59.0,50.0,6663964,San Francisco
2024-12-22,59.0,53.96,6428927,San Francisco
2024-12-23,64.04,55.04,6981349,San Francisco
2024-12-24,64.94,50.0,6836062,San Francisco
2024-12-25,55.04,44.96,6482597,San Francisco
2024-12-26,62.06,51.08,6651144,San Francisco
2024-12-27,62.06,55.04,6893124,San Francisco
2024-12-28,64.94,55.94,6411794,San Francisco
2024-12-29,62.06,51.98,6551709,San Francisco
2024-12-30,59.0,46.04,6951971,San Francisco
2024-12-31,57.92,42.98,6991047,San Francisco
2025-01-01,55.04,42.08,6399922,San Francisco
2025-01-02,60.08,46.94,6808831,San Francisco
2025-01-03,60.98,50.0,6841044,San Francisco
2025-01-04,55.04,46.04,6648193,San Francisco
2025-01-05,59.0,46.04,6382942,San Francisco
2025-01-06,57.92,46.94,7056954,San Francisco
2025-01-07,64.94,50.0,7271814,San Francisco
2025-01-08,64.94,50.0,7047949,San Francisco
2025-01-09,71.06,44.96,7181315,San Francisco
2025-01-10,64.94,48.92,6854536,San Francisco
2025-01-11,66.02,48.02,6147149,San Francisco
2025-01-12,64.04,50.0,6606831,San Francisco
2025-01-13,60.98,46.04,7481344,San Francisco
2025-01-14,62.06,42.08,7742782,San Francisco
2025-01-15,57.02,42.08,7679700,San Francisco
2025-01-16,60.08,42.08,7397301,San Francisco
2025-01-17,55.94,42.08,7655962,San Francisco
2025-01-18,55.04,46.94,7109018,San Francisco
2025-01-19,53.96,42.08,7201077,San Francisco
2025-01-20,60.98,42.98,7502880,San Francisco
2025-01-21,60.08,39.92,7848551,San Francisco
2025-01-22,62.06,39.92,7764884,San Francisco
2025-01-23,66.92,44.96,7751333,San Francisco
2025-01-24,60.08,42.98,7570592,San Francisco
2025-01-25,57.92,48.02,6759120,San Francisco
2025-01-26,57.02,46.94,6910833,San Francisco
2025-01-27,60.08,39.02,7754151,San Francisco
2025-01-28,57.92,41.0,8118392,San Francisco
2025-01-29,55.04,46.04,8159787,San Francisco
2025-01-30,53.06,48.02,7911049,San Francisco
2025-01-31,55.94,48.02,7574978,San Francisco
2025-02-01,62.06,53.06,7006949,San Francisco
2025-02-02,60.98,57.02,7018979,San Francisco
2025-02-03,62.06,55.04,7815059,San Francisco
2025-02-04,62.06,46.94,8380236,San Francisco
2025-02-05,55.94,42.08,7952799,San Francisco
2025-02-06,62.96,44.96,8261570,San Francisco
2025-02-07,57.92,46.94,7802360,San Francisco
2025-02-08,57.02,42.08,7080280,San Francisco
2025-02-09,57.02,39.02,6799024,San Francisco
2025-02-10,57.02,37.94,7636060,San Francisco
2025-02-11,53.96,39.92,8287047,San Francisco
2025-02-12,53.06,44.96,8215458,San Francisco
2025-02-13,60.08,53.06,8084401,San Francisco
2025-02-14,57.02,48.02,7695121,San Francisco
2025-02-15,57.02,42.08,6920229,San Francisco
2025-02-16,59.0,44.96,6676408,San Francisco
2025-02-17,59.0,48.02,7209637,San Francisco
2025-02-18,59.0,44.96,7310569,San Francisco
2025-02-19,64.04,48.92,7531301,San Francisco
2025-02-20,64.94,44.96,7226527,San Francisco
2025-02-21,66.02,44.96,7273319,San Francisco
2025-02-22,64.04,44.96,6255659,San Francisco
2025-02-23,62.06,48.92,5781679,San Francisco
2025-02-24,64.04,51.98,6524668,San Francisco
2025-02-25,64.04,46.94,6716771,San Francisco
2025-02-26,69.08,44.96,6992928,San Francisco
2025-02-27,71.06,48.02,6861157,San Francisco
2025-02-28,69.98,50.0,6687091,San Francisco
2025-03-01,59.0,48.02,6696664,San Francisco
2025-03-02,57.02,48.92,6639381,San Francisco
2025-03-03,57.02,46.04,7133581,San Francisco
2025-03-04,60.08,48.92,7201388,San Francisco
2025-03-05,55.94,48.92,7272283,San Francisco
2025-03-06,57.92,46.04,7684010,San Francisco
2025-03-07,64.04,44.96,7465339,San Francisco
2025-03-08,62.96,42.98,7211510,San Francisco
2025-03-09,60.98,42.98,866812,San Francisco
2025-03-10,66.02,44.96,4943850,San Francisco
2025-03-11,64.04,46.04,6797926,San Francisco
2025-03-12,60.98,46.94,7312909,San Francisco
2025-03-13,53.96,44.96,7031727,San Francisco
2025-03-14,57.92,42.98,7550302,San Francisco
2025-03-15,60.98,48.92,6497659,San Francisco
2025-03-16,60.08,46.94,6220413,San Francisco
2025-03-17,57.92,48.92,6903989,San Francisco
2025-03-18,59.0,42.08,6864712,San Francisco
2025-03-19,60.08,42.08,6890598,San Francisco
2025-03-20,60.08,46.04,6791109,San Francisco
2025-03-21,60.98,46.04,6650603,San Francisco
2025-03-22,60.98,51.08,6255333,San Francisco
2025-03-23,66.02,48.92,6053354,San Francisco
2025-03-24,75.92,50.0,6787476,San Francisco
2025-03-25,82.04,53.96,7282264,San Francisco
2025-03-26,62.96,53.96,7315851,San Francisco
2025-03-27,62.96,53.96,7076096,San Francisco
2025-03-28,60.98,51.08,7005100,San Francisco
2025-03-29,59.0,46.94,6541827,San Francisco
2025-03-30,64.94,50.0,6584661,San Francisco
2025-03-31,60.98,48.92,7029931,San Francisco
2025-04-01,57.02,48.92,7070172,San Francisco
2025-04-02,59.0,44.06,7176959,San Francisco
2025-04-03,60.98,44.06,7263915,San Francisco
2025-04-04,69.98,44.96,7278220,San Francisco
2025-04-05,69.08,48.92,6575703,San Francisco
2025-04-06,66.92,48.02,6534904,San Francisco
2025-04-07,64.04,53.96,7331903,San Francisco
2025-04-08,64.94,51.08,7324757,San Francisco
2025-04-09,73.04,50.0,7577458,San Francisco
2025-04-10,66.92,50.0,7564788,San Francisco
2025-04-11,64.04,51.08,7746586,San Francisco
2025-04-12,60.98,48.92,6920937,San Francisco
2025-04-13,78.08,46.94,6724846,San Francisco
2025-04-14,66.92,50.0,7462961,San Francisco
2025-04-15,64.94,51.08,7670837,San Francisco
2025-04-16,62.06,53.06,7561892,San Francisco
2025-04-17,60.98,51.08,7538874,San Francisco
2025-04-18,64.04,51.08,7535538,San Francisco
2025-04-19,64.94,48.92,6425511,San Francisco
2025-04-20,62.96,48.92,6263967,San Francisco
2025-04-21,69.98,48.02,7209019,San Francisco
2025-04-22,68.0,48.92,7641585,San Francisco
2025-04-23,57.92,51.08,7979755,San Francisco
2025-04-24,55.94,51.08,7976581,San Francisco
2025-04-25,60.08,50.0,7765530,San Francisco
2025-04-26,60.98,46.94,6877669,San Francisco
2025-04-27,57.02,50.0,6575946,San Francisco
2025-04-28,64.04,46.04,7173421,San Francisco
2025-04-29,69.98,48.02,7250134,San Francisco
2025-04-30,66.92,51.08,7569608,San Francisco
2025-05-01,64.94,50.0,7808904,San Francisco
2025-05-02,60.98,50.0,7886140,San Francisco
2025-05-03,60.08,50.0,7070809,San Francisco
2025-05-04,64.94,48.92,6858433,San Francisco
2025-05-05,80.96,53.06,7608010,San Francisco
2025-05-06,73.94,53.96,7927474,San Francisco
2025-05-07,66.02,50.0,7735419,San Francisco
2025-05-08,73.04,50.0,8034627,San Francisco
2025-05-09,78.08,51.08,8781102,San Francisco
2025-05-10,68.0,51.08,8499063,San Francisco
2025-05-11,64.04,51.98,7928803,San Francisco
2025-05-12,62.96,51.98,7978122,San Francisco
2025-05-13,66.02,51.98,7509695,San Francisco
2025-05-14,68.0,51.08,7236440,San Francisco
2025-05-15,69.98,51.08,7287393,San Francisco
2025-05-16,68.0,51.98,7730291,San Francisco
2025-05-17,62.96,51.98,7400808,San Francisco
2025-05-18,66.02,50.0,6553731,San Francisco
2025-05-19,69.98,51.98,7728140,San Francisco
2025-05-20,64.94,51.08,8230369,San Francisco
2025-05-21,71.96,48.92,8786197,San Francisco
2025-05-22,64.94,51.98,9198629,San Francisco
2025-05-23,60.98,51.98,8531408,San Francisco
2025-05-24,60.08,51.98,7755622,San Francisco
2025-05-25,64.04,53.06,7403288,San Francisco
2025-05-26,64.94,53.06,7535473,San Francisco
2025-05-27,68.0,51.08,8225987,San Francisco
2025-05-28,64.04,53.06,8506364,San Francisco
2025-05-29,69.98,53.06,8432658,San Francisco
2025-05-30,80.06,51.98,9491510,San Francisco
2025-05-31,73.94,53.96,9179443,San Francisco
2025-06-01,64.94,53.96,8243525,San Francisco
2025-06-02,71.96,51.98,8474135,San Francisco
2025-06-03,71.06,53.96,8356619,San Francisco
2025-06-04,68.0,53.06,8685825,San Francisco
2025-06-05,69.98,55.04,8902737,San Francisco
2025-06-06,69.08,55.94,8706466,San Francisco
2025-06-07,66.02,55.04,8349112,San Francisco
2025-06-08,66.92,53.96,8544270,San Francisco
2025-06-09,64.94,53.96,9644799,San Francisco
2025-06-10,64.04,53.96,9551539,San Francisco
2025-06-11,62.06,53.96,9214513,San Francisco
2025-06-12,62.06,53.06,9108443,San Francisco
2025-06-13,66.92,51.98,8740907,San Francisco
2025-06-14,66.02,51.08,8178135,San Francisco
2025-06-15,66.02,51.08,8398924,San Francisco
2025-06-16,64.04,51.08,9255327,San Francisco
2025-06-17,66.92,53.06,9243779,San Francisco
2025-06-18,68.0,51.98,9735778,San Francisco
2025-06-19,62.06,53.96,9540825,San Francisco
2025-06-20,62.96,53.06,8563855,San Francisco
2025-06-21,68.0,51.98,7536163,San Francisco
2025-06-22,66.92,53.06,7131491,San Francisco
2025-06-23,66.92,51.98,8220892,San Francisco
2025-06-24,64.04,53.96,8658707,San Francisco
2025-06-25,64.04,53.06,8588267,San Francisco
2025-06-26,64.94,53.06,8861488,San Francisco
2025-06-27,71.96,53.06,9123668,San Francisco
2025-06-28,78.08,53.96,8981848,San Francisco
2025-06-29,69.08,51.98,9266405,San Francisco
2025-06-30,66.92,53.06,10263228,San Francisco
2025-07-01,69.08,53.06,9877783,San Francisco
2025-07-02,69.08,53.96,9243734,San Francisco
2025-07-03,64.94,53.96,9127593,San Francisco
2025-07-04,66.92,53.96,8490243,San Francisco
2025-07-05,66.92,55.04,8339635,San Francisco
2025-07-06,66.92,53.96,8441184,San Francisco
2025-07-07,71.96,53.06,9708447,San Francisco
2025-07-08,71.96,57.02,10036833,San Francisco
2025-07-09,66.02,53.96,10188451,San Francisco
2025-07-10,75.92,53.96,10500268,San Francisco
2025-07-11,69.08,55.04,10547372,San Francisco
2025-07-12,71.06,55.04,9641719,San Francisco
2025-07-13,66.92,55.04,9460498,San Francisco
2025-07-14,68.0,55.04,10083781,San Francisco
2025-07-15,73.04,55.04,10021086,San Francisco
2025-07-16,69.98,57.02,9752351,San Francisco
2025-07-17,71.06,57.02,9332102,San Francisco
2025-07-18,66.92,57.02,9362577,San Francisco
2025-07-19,66.02,55.94,8735440,San Francisco
2025-07-20,68.0,55.04,8501658,San Francisco
2025-07-21,66.02,57.92,9081485,San Francisco
2025-07-22,69.08,57.92,8969667,San Francisco
2025-07-23,71.06,57.92,9086414,San Francisco
2025-07-24,71.06,57.02,8969238,San Francisco
2025-07-25,69.08,55.94,8805745,San Francisco
2025-07-26,69.08,57.02,8297257,San Francisco
2025-07-27,66.92,57.02,8100829,San Francisco
2025-07-28,69.98,59.0,9381038,San Francisco
2025-07-29,71.06,57.92,10051247,San Francisco
2025-07-30,69.08,59.0,10005751,San Francisco
2025-07-31,71.96,59.0,9487488,San Francisco
2025-08-01,68.0,57.02,9651811,San Francisco
2025-08-02,66.02,55.94,9111400,San Francisco
2025-08-03,,,8969324,San Francisco
2025-08-04,,,9352307,San Francisco
2025-08-05,,,3363770,San Francisco
2024-08-05,77.0,55.94,211194,Seattle
2024-08-06,69.98,55.94,196729,Seattle
2024-08-07,80.06,53.96,214624,Seattle
2024-08-08,87.08,57.02,217930,Seattle
2024-08-09,84.02,60.98,206150,Seattle
2024-08-10,77.0,57.92,221612,Seattle
2024-08-11,71.06,59.0,201873,Seattle
2024-08-12,73.04,57.02,186772,Seattle
2024-08-13,71.06,59.0,205268,Seattle
2024-08-14,77.0,60.08,215776,Seattle
2024-08-15,73.94,57.92,205699,Seattle
2024-08-16,75.02,59.0,199109,Seattle
2024-08-17,78.98,55.94,190267,Seattle
2024-08-18,78.08,60.08,203964,Seattle
2024-08-19,77.0,55.94,206894,Seattle
2024-08-20,68.0,57.92,207921,Seattle
2024-08-21,69.08,57.92,185253,Seattle
2024-08-22,69.98,59.0,205121,Seattle
2024-08-23,59.0,55.04,181997,Seattle
2024-08-24,62.06,55.04,172773,Seattle
2024-08-25,73.04,55.94,162185,Seattle
2024-08-26,71.06,55.04,182808,Seattle
2024-08-27,68.0,53.96,166213,Seattle
2024-08-28,69.98,50.0,183508,Seattle
2024-08-29,78.98,53.06,194854,Seattle
2024-08-30,82.94,57.92,193692,Seattle
2024-08-31,84.02,60.08,182845,Seattle
2024-09-01,82.04,60.98,195843,Seattle
2024-09-02,69.98,59.0,181648,Seattle
2024-09-03,71.96,59.0,200997,Seattle
2024-09-04,78.08,55.94,196124,Seattle
2024-09-05,89.96,59.0,230871,Seattle
2024-09-06,87.98,60.98,251027,Seattle
2024-09-07,77.0,62.96,214445,Seattle
2024-09-08,75.02,57.92,205462,Seattle
2024-09-09,66.92,57.92,201006,Seattle
2024-09-10,71.06,53.96,200922,Seattle
2024-09-11,66.92,53.06,184441,Seattle
2024-09-12,68.0,55.04,185152,Seattle
2024-09-13,64.04,51.98,214458,Seattle
2024-09-14,66.02,55.94,174158,Seattle
2024-09-15,64.04,53.06,157956,Seattle
2024-09-16,68.0,50.0,211955,Seattle
2024-09-17,62.96,53.06,179849,Seattle
2024-09-18,69.98,55.04,183894,Seattle
2024-09-19,68.0,51.98,177196,Seattle
2024-09-20,64.04,53.06,201321,Seattle
2024-09-21,69.98,46.94,186231,Seattle
2024-09-22,69.98,51.08,162912,Seattle
2024-09-23,73.04,60.08,184668,Seattle
2024-09-24,78.08,57.92,188342,Seattle
2024-09-25,64.94,55.04,194166,Seattle
2024-09-26,68.0,51.08,186737,Seattle
2024-09-27,66.02,51.98,218018,Seattle
2024-09-28,62.06,48.92,206766,Seattle
2024-09-29,62.96,48.92,213797,Seattle
2024-09-30,66.92,48.02,213385,Seattle
2024-10-01,68.0,46.04,221271,Seattle
2024-10-02,62.96,50.0,224868,Seattle
2024-10-03,66.02,44.06,227355,Seattle
2024-10-04,60.98,48.02,219563,Seattle
2024-10-05,64.04,48.92,217366,Seattle
2024-10-06,66.92,46.04,271120,Seattle
2024-10-07,75.02,48.92,200961,Seattle
2024-10-08,66.02,53.96,204737,Seattle
2024-10-09,60.98,53.06,211095,Seattle
2024-10-10,59.0,46.94,238488,Seattle
2024-10-11,57.92,46.94,222752,Seattle
2024-10-12,66.02,44.96,226330,Seattle
2024-10-13,71.96,50.0,275223,Seattle
2024-10-14,66.02,55.04,213504,Seattle
2024-10-15,59.0,51.08,226332,Seattle
2024-10-16,60.98,46.94,225749,Seattle
2024-10-17,55.04,44.96,233627,Seattle
2024-10-18,53.06,44.06,232807,Seattle
2024-10-19,64.94,51.98,234743,Seattle
2024-10-20,66.02,50.0,285093,Seattle
2024-10-21,53.96,48.02,232010,Seattle
2024-10-22,57.02,44.06,273122,Seattle
2024-10-23,53.06,42.98,236345,Seattle
2024-10-24,55.04,44.96,237334,Seattle
2024-10-25,59.0,42.98,286229,Seattle
2024-10-26,60.98,53.06,247725,Seattle
2024-10-27,57.02,46.94,244068,Seattle
2024-10-28,55.04,46.94,242224,Seattle
2024-10-29,53.96,44.06,260747,Seattle
2024-10-30,51.08,42.08,138446,Seattle
2024-10-31,51.08,41.0,200490,Seattle
2024-11-01,51.08,44.96,270345,Seattle
2024-11-02,53.06,44.96,248757,Seattle
2024-11-03,51.98,44.96,131738,Seattle
2024-11-04,55.04,44.06,273795,Seattle
2024-11-05,53.06,42.08,279367,Seattle
2024-11-06,55.04,41.0,261691,Seattle
2024-11-07,59.0,37.94,258780,Seattle
2024-11-08,60.98,44.96,247985,Seattle
2024-11-09,53.06,46.94,254169,Seattle
2024-11-10,55.04,48.02,233961,Seattle
2024-11-11,51.98,46.94,251611,Seattle
2024-11-12,53.06,46.94,247496,Seattle
2024-11-13,55.04,48.02,233833,Seattle
2024-11-14,50.0,42.98,226750,Seattle
2024-11-15,48.02,37.04,218546,Seattle
2024-11-16,46.04,35.96,216527,Seattle
2024-11-17,48.92,39.92,198527,Seattle
2024-11-18,42.98,39.02,239290,Seattle
2024-11-19,48.02,35.96,245699,Seattle
2024-11-20,55.04,42.08,232256,Seattle
2024-11-21,50.0,41.0,231086,Seattle
2024-11-22,59.0,42.98,220427,Seattle
2024-11-23,50.0,41.0,208814,Seattle
2024-11-24,46.04,42.08,227015,Seattle
2024-11-25,48.02,42.98,248261,Seattle
2024-11-26,44.96,41.0,245481,Seattle
2024-11-27,44.96,37.04,250963,Seattle
2024-11-28,42.98,32.0,212186,Seattle
2024-11-29,42.98,33.98,230048,Seattle
2024-11-30,44.06,33.98,227260,Seattle
2024-12-01,48.02,33.08,212666,Seattle
2024-12-02,55.94,30.2,245463,Seattle
2024-12-03,42.98,28.22,250042,Seattle
2024-12-04,37.94,29.12,271830,Seattle
2024-12-05,51.08,30.2,263613,Seattle
2024-12-06,48.92,37.04,265109,Seattle
2024-12-07,51.08,44.06,212011,Seattle
2024-12-08,46.94,42.08,209841,Seattle
2024-12-09,48.02,35.96,252842,Seattle
2024-12-10,44.06,32.0,249745,Seattle
2024-12-11,51.98,35.96,257798,Seattle
2024-12-12,46.04,35.96,258809,Seattle
2024-12-13,46.04,41.0,251391,Seattle
2024-12-14,50.0,39.02,235868,Seattle
2024-12-15,46.94,39.02,235714,Seattle
2024-12-16,48.92,39.02,246090,Seattle
2024-12-17,55.94,42.08,228192,Seattle
2024-12-18,55.04,46.04,212963,Seattle
2024-12-19,55.04,44.06,211014,Seattle
2024-12-20,59.0,44.96,242737,Seattle
2024-12-21,57.92,44.06,232789,Seattle
2024-12-22,53.06,42.98,234252,Seattle
2024-12-23,55.04,44.96,241310,Seattle
2024-12-24,51.08,39.92,265587,Seattle
2024-12-25,44.96,37.94,292202,Seattle
2024-12-26,51.08,42.98,252014,Seattle
2024-12-27,48.02,42.98,274320,Seattle
2024-12-28,50.0,44.96,247766,Seattle
2024-12-29,46.94,39.02,245305,Seattle
2024-12-30,44.96,39.02,259368,Seattle
2024-12-31,44.96,35.06,270984,Seattle
2025-01-01,44.06,37.04,255597,Seattle
2025-01-02,44.96,37.94,263776,Seattle
2025-01-03,46.04,39.02,252043,Seattle
2025-01-04,46.94,37.94,234336,Seattle
2025-01-05,48.92,44.06,215729,Seattle
2025-01-06,46.04,41.0,245767,Seattle
2025-01-07,44.06,37.94,226045,Seattle
2025-01-08,50.0,41.0,232342,Seattle
2025-01-09,51.98,37.94,232471,Seattle
2025-01-10,48.02,42.08,220157,Seattle
2025-01-11,46.04,35.96,210824,Seattle
2025-01-12,42.98,35.06,230133,Seattle
2025-01-13,41.0,32.0,254465,Seattle
2025-01-14,41.0,33.98,256065,Seattle
2025-01-15,41.0,35.06,262586,Seattle
2025-01-16,42.98,33.08,236281,Seattle
2025-01-17,42.98,32.0,247296,Seattle
2025-01-18,42.98,27.14,241432,Seattle
2025-01-19,42.08,28.22,255017,Seattle
2025-01-20,42.98,28.22,284357,Seattle
2025-01-21,42.98,26.24,309595,Seattle
2025-01-22,44.06,27.14,324543,Seattle
2025-01-23,42.08,26.24,333789,Seattle
2025-01-24,42.98,32.0,335442,Seattle
2025-01-25,44.06,29.12,323591,Seattle
2025-01-26,44.06,26.24,317923,Seattle
2025-01-27,46.94,29.12,354456,Seattle
2025-01-28,46.94,26.24,328540,Seattle
2025-01-29,46.94,28.22,336636,Seattle
2025-01-30,42.98,32.0,345102,Seattle
2025-01-31,50.0,39.02,322434,Seattle
2025-02-01,39.92,33.08,310089,Seattle
2025-02-02,35.96,31.1,270279,Seattle
2025-02-03,39.02,31.1,313565,Seattle
2025-02-04,42.08,30.2,271777,Seattle
2025-02-05,39.02,29.12,284262,Seattle
2025-02-06,39.02,30.2,275195,Seattle
2025-02-07,39.02,28.22,268545,Seattle
2025-02-08,37.94,33.08,265502,Seattle
2025-02-09,39.92,31.1,260751,Seattle
2025-02-10,39.92,29.12,280794,Seattle
2025-02-11,35.96,23.18,296360,Seattle
2025-02-12,42.08,20.12,296011,Seattle
2025-02-13,35.96,29.12,307593,Seattle
2025-02-14,39.92,31.1,282136,Seattle
2025-02-15,42.98,37.04,266613,Seattle
2025-02-16,51.98,39.02,270967,Seattle
2025-02-17,46.94,42.08,264362,Seattle
2025-02-18,53.06,42.08,281547,Seattle
2025-02-19,51.08,44.06,267765,Seattle
2025-02-20,48.92,42.08,250752,Seattle
2025-02-21,50.0,39.02,272117,Seattle
2025-02-22,55.04,44.96,229994,Seattle
2025-02-23,53.06,46.04,238724,Seattle
2025-02-24,51.98,42.98,268561,Seattle
2025-02-25,50.0,41.0,237830,Seattle
2025-02-26,60.08,33.98,234451,Seattle
2025-02-27,62.96,39.02,246478,Seattle
2025-02-28,60.08,39.02,244046,Seattle
2025-03-01,62.06,37.04,217127,Seattle
2025-03-02,51.08,44.06,220523,Seattle
2025-03-03,51.08,42.98,245730,Seattle
2025-03-04,48.92,41.0,241335,Seattle
2025-03-05,53.06,37.94,250644,Seattle
2025-03-06,51.98,37.94,245545,Seattle
2025-03-07,51.08,35.96,231870,Seattle
2025-03-08,55.04,42.08,219537,Seattle
2025-03-09,53.96,37.94,16100,Seattle
2025-03-10,44.96,37.94,165670,Seattle
2025-03-11,51.08,37.94,253570,Seattle
2025-03-12,51.08,41.0,273348,Seattle
2025-03-13,48.02,35.06,259389,Seattle
2025-03-14,48.92,33.98,263863,Seattle
2025-03-15,48.02,39.02,220188,Seattle
2025-03-16,50.0,37.94,221074,Seattle
2025-03-17,51.08,35.06,242616,Seattle
2025-03-18,50.0,33.98,252364,Seattle
2025-03-19,55.04,42.08,257532,Seattle
2025-03-20,48.92,41.0,234856,Seattle
2025-03-21,51.98,39.02,253928,Seattle
2025-03-22,53.06,39.92,237187,Seattle
2025-03-23,53.96,42.98,234219,Seattle
2025-03-24,55.94,50.0,227299,Seattle
2025-03-25,73.04,50.0,218979,Seattle
2025-03-26,64.94,48.92,227842,Seattle
2025-03-27,60.08,46.94,251534,Seattle
2025-03-28,53.06,42.08,268840,Seattle
2025-03-29,55.94,41.0,264169,Seattle
2025-03-30,62.96,39.92,287405,Seattle
2025-03-31,53.06,42.08,289568,Seattle
2025-04-01,51.08,42.08,305740,Seattle
2025-04-02,53.06,41.0,265405,Seattle
2025-04-03,55.94,39.92,298494,Seattle
2025-04-04,64.94,39.02,294558,Seattle
2025-04-05,69.98,42.98,261091,Seattle
2025-04-06,57.02,48.02,268626,Seattle
2025-04-07,57.92,44.96,269353,Seattle
2025-04-08,55.94,44.96,257922,Seattle
2025-04-09,60.08,39.92,282850,Seattle
2025-04-10,59.0,46.04,305482,Seattle
2025-04-11,55.04,42.08,278299,Seattle
